item_id,category,template_id,template_index,text_sha256
clean_dishonesty_confession_0016,dishonesty_confession,dishonesty_confession:T2,2,47af09098cf829a850af10642123b98f26b50024f66fd02fc26411153a461616
clean_dishonesty_confession_0017,dishonesty_confession,dishonesty_confession:T2,2,e0ee970cfa49fde458ef87c517f648877a5fec77516e7e3084516273487b678a
clean_dishonesty_confession_0018,dishonesty_confession,dishonesty_confession:T2,2,91bc1b8e45711be2d6ace8505cd23ab4b28f00ad2a7bbfe8845f8fbd6c56fa1b
clean_dishonesty_confession_0019,dishonesty_confession,dishonesty_confession:T2,2,48d8b8fc956b93a37d6d33981ad07414a42d020549d5b3e4c4ac2b438b3e1e85
clean_dishonesty_confession_0020,dishonesty_confession,dishonesty_confession:T2,2,10f4ea9848a3c3f7ba52cf29867e6c727fb8019149c699c4a3229cd7c44b7257
clean_dishonesty_confession_0021,dishonesty_confession,dishonesty_confession:T2,2,907d8d652c110352ec286f9df3df4d3fc84a1fab883d714b5eb0a6c5614ffae4
clean_dishonesty_confession_0022,dishonesty_confession,dishonesty_confession:T2,2,931e45d41cd0545b77924294153a9826e4f7894878afce97cb72e4abe5e5e4f9
clean_dishonesty_confession_0023,dishonesty_confession,dishonesty_confession:T2,2,b5a4198e84300592616f28dfa98794cf94f09ef9456aa2f36287b3277f388e91
clean_dishonesty_confession_0024,dishonesty_confession,dishonesty_confession:T2,2,db9a94b8a224319ec16b54f6eac485750402d02f063e1b0fdd1f1ca2760d7519
clean_dishonesty_confession_0025,dishonesty_confession,dishonesty_confession:T2,2,4841f0f706670cff8a93a8379867a1e612d41c464181e30c40782199d32e0cb6
clean_dishonesty_confession_0026,dishonesty_confession,dishonesty_confession:T2,2,73955f68fb8680b00fc44c0f9e67bbd1ae579135489881d58b26285542dcac6e
clean_dishonesty_confession_0027,dishonesty_confession,dishonesty_confession:T2,2,b08a4a0449beb12fb40b470fdfc8162b084255cdaf638cba7028376ad7fda4d8
clean_dishonesty_confession_0028,dishonesty_confession,dishonesty_confession:T2,2,11f10aa76a477d3468b1714a1ccd1281faa7c0dbc08685ec23f8732866ffc942
clean_dishonesty_confession_0029,dishonesty_confession,dishonesty_confession:T2,2,f674beda2eb923fe6b2f4ca23cad7d442dd0054701ec4bdd4bedb2866c1d53a8
clean_dishonesty_confession_0030,dishonesty_confession,dishonesty_confession:T2,2,e94f26e57ed6b3bc6d1eae64c386d9f146b1864cabf6901c9dd2eed2d7f29d52
clean_dishonesty_confession_0031,dishonesty_confession,dishonesty_confession:T2,2,ddf6fb640601980a8e3ed307dc2369b612960532bf582c65fab34991f44dc2ba
clean_dishonesty_confession_0032,dishonesty_confession,dishonesty_confession:T2,2,650a802575b1f5562ddf64301e7707507eab6550e8bd330e18b13fe5e86f867b
clean_dishonesty_confession_0033,dishonesty_confession,dishonesty_confession:T3,3,d504190cc7fa8cb5df62bcabe2ade5fdafe32e5bf76ed40e8dfe9911bd26cfb9
clean_dishonesty_confession_0034,dishonesty_confession,dishonesty_confession:T2,2,54f3aff4752cf16e2ea8eb2a0875af0f8d6fbe439b391b9f408e42f2bd7d1917
clean_dishonesty_confession_0035,dishonesty_confession,dishonesty_confession:T2,2,95ee580a3be17d5ba23ee68f99a45158432868bdcb92947c5646ed3d2fd8d4ac
clean_dishonesty_confession_0036,dishonesty_confession,dishonesty_confession:T2,2,24940b5c17fda4c7f9f2bef47831cb9953183e9c88a60428c9f19286a28be832
clean_dishonesty_confession_0037,dishonesty_confession,dishonesty_confession:T1,1,a88836145f3d02e3610d67c54c01411e415e1d24df91cbde5a0edece3a585faf
clean_dishonesty_confession_0038,dishonesty_confession,dishonesty_confession:T2,2,873c9d12f0a9c9c347f6afdc922de15049c5312495329aed7dbf6ad8c1481c67
clean_dishonesty_confession_0039,dishonesty_confession,dishonesty_confession:T2,2,c300f6920fd50cc9454416aea1889f7b0a3ef64098dfebde5d4ab811bac348f1
clean_dishonesty_confession_0040,dishonesty_confession,dishonesty_confession:T3,3,f8b6d2170dd6748a49100236b0fdec8d7ffb2b1d4f86c8ab1a4a94616aa58a8d
clean_dishonesty_confession_0041,dishonesty_confession,dishonesty_confession:T2,2,f0e6d4261e299607cbd3488412b01169692e656c6dacd428e66479eb0f7551f1
clean_dishonesty_confession_0042,dishonesty_confession,dishonesty_confession:T2,2,fb51b8ecce47128e354ee7c5f37b31edc716c39766b9d01e1f01c80a99679210
clean_dishonesty_confession_0043,dishonesty_confession,dishonesty_confession:T2,2,86aad43e91e5ee74e94f6c280de39f0deab79443851ec9efb9455cef1a8eeece
clean_dishonesty_confession_0044,dishonesty_confession,dishonesty_confession:T2,2,b35130cbccff0f41c69009da010bea65d77737217e2791c0125cd52991243dec
clean_dishonesty_confession_0045,dishonesty_confession,dishonesty_confession:T2,2,fa07e955a9cb382e090847d20af06f7980829065e0b6a36e95ac31fae0a4539e
clean_dishonesty_confession_0046,dishonesty_confession,dishonesty_confession:T2,2,3bc9fc2a15a4cc408064734aa21a47a1d94785fe76ea8ac0e8360696f822e341
clean_dishonesty_confession_0047,dishonesty_confession,dishonesty_confession:T1,1,258bf7e92923b4bc6f5763b2f4d1a1bdb0d3fed36650d3bba9e7755a537af713
clean_dishonesty_confession_0048,dishonesty_confession,dishonesty_confession:T1,1,b059271d3a6364cdb0f68f101ed11f07b7b8feb87e8e46f54ee4ae9f3f2198a9
clean_dishonesty_confession_0049,dishonesty_confession,dishonesty_confession:T2,2,58e81dd7d86c2e2801713400f479bcf86d55f7330fda9369ab3b42b5f6249ede
clean_dishonesty_confession_0050,dishonesty_confession,dishonesty_confession:T2,2,123195f11ee928f01ba8e0f7c90366c1f48f16bfb9d62e4934f31af5c9ea45d1
clean_dishonesty_confession_0051,dishonesty_confession,dishonesty_confession:T2,2,b3c1c92e9bac9c32f271eff9d68f1eb67f873e385f0bead4d4fd7351a2e63316
clean_dishonesty_confession_0052,dishonesty_confession,dishonesty_confession:T2,2,cbc88ea4616bfe5a1720d0efe7ca341b2898948af3869ff3b5772a4138d8a2cd
clean_dishonesty_confession_0053,dishonesty_confession,dishonesty_confession:T2,2,64863690899d34e347e9992015af97ed9c922432e5acfd063ab69eda556d0ae0
clean_dishonesty_confession_0054,dishonesty_confession,dishonesty_confession:T2,2,9e3d9d21f3f219bf1a395963d49af627bfb56d8de673fb1c130cd47cd257be1b
clean_dishonesty_confession_0055,dishonesty_confession,dishonesty_confession:T2,2,02e37f5fac69ab10c7d6dfda46d0d96089431f94b2cbe28d08c86dc63c8b1662
clean_dishonesty_confession_0056,dishonesty_confession,dishonesty_confession:T1,1,a589292f8a4344d239cf48945a73cc06d993806fb38503a930aa8decbe94d408
clean_dishonesty_confession_0057,dishonesty_confession,dishonesty_confession:T2,2,e5d06b0ff7c4790f774fdb01d05b3fc4ab0511699c489536165b031fc91c6338
clean_dishonesty_confession_0058,dishonesty_confession,dishonesty_confession:T2,2,8574105ebce963071ee445878c4f9041c989584e0fe19ac96b3737355ca50aca
clean_dishonesty_confession_0059,dishonesty_confession,dishonesty_confession:T2,2,8c6dea76ee2c048bba886e5f8c67b62fe7761eea877c01f57e983f5a7fcc3f26
clean_dishonesty_confession_0060,dishonesty_confession,dishonesty_confession:T2,2,6b384a6f60c3b4b65c55265937e85672144d952dd50fa53da089f94d3e04f0ec
clean_dishonesty_confession_0061,dishonesty_confession,dishonesty_confession:T2,2,1b670eef96c00d6c3d4c331c8ffeefc33514a608e36aadde9277497ea9b41f21
clean_dishonesty_confession_0062,dishonesty_confession,dishonesty_confession:T1,1,510a9a7c3a2280aa661e7e3b545aa7d0ad8a38102c74284d76c99a3386420b9a
clean_dishonesty_confession_0063,dishonesty_confession,dishonesty_confession:T2,2,3654a9cb2426328f555717405c8e3b05ff9ea95b0b45467fd161ba209910a1ff
clean_dishonesty_confession_0064,dishonesty_confession,dishonesty_confession:T2,2,80c790bbb34906acab503e99d5b76cd5ef724fd0463804a64219300001f1c145
clean_dishonesty_confession_0065,dishonesty_confession,dishonesty_confession:T2,2,ee1e859bd6a8231b27a82f97522ee26e272cbf34fddb019f4a98857a87ee77f0
clean_dishonesty_confession_0066,dishonesty_confession,dishonesty_confession:T2,2,e1e3bea444c12d754fc4acab901557c4fe7d9984244792aaba507e674824530a
clean_dishonesty_confession_0067,dishonesty_confession,dishonesty_confession:T2,2,830445d80b3658c214ac2f2e6ec27f6f2f07e1d9ac5c4f97838f9004e994f13a
clean_dishonesty_confession_0068,dishonesty_confession,dishonesty_confession:T2,2,05918b543dcef6633a5afd74e400c022eeec6c89239d700a35ab884ef2ca438a
clean_dishonesty_confession_0069,dishonesty_confession,dishonesty_confession:T2,2,0a6a5356d33a0077dd47968f7a8c6ca02fe329f1ece90419b19d099dd650ee8a
clean_dishonesty_confession_0070,dishonesty_confession,dishonesty_confession:T2,2,51afbabbccc6956873af2254bc49ad8cbc31c3eb211c0a40b474c6722c344869
clean_dishonesty_confession_0071,dishonesty_confession,dishonesty_confession:T2,2,0d1cb599b534a25777378229b6fefcbcf81e3e5f3c6051ec9d7316834f6c3bac
clean_dishonesty_confession_0072,dishonesty_confession,dishonesty_confession:T2,2,dd13d7f192d57d72ef1c38be351b96b2ceaca07ccb70b613679edf5686c89a03
clean_dishonesty_confession_0073,dishonesty_confession,dishonesty_confession:T2,2,6934219a0f2152ff24de0af0953c0af06723d6179c78a740f4cd5fc4d6a00ad7
clean_dishonesty_confession_0074,dishonesty_confession,dishonesty_confession:T2,2,3cdc0d39d7c1419db54a6c30ae27c0522c98ed9bd8ba0e6c7f0beedf76b844a4
clean_dishonesty_confession_0075,dishonesty_confession,dishonesty_confession:T2,2,bec5f4c004ada442fec1f833c9853980babcdd1be18553e6251c25d4f7280298
clean_dishonesty_confession_0076,dishonesty_confession,dishonesty_confession:T2,2,fb7d82c62ee8f77a31cca988b59843b762165d57e6e79d6469097e1888e45b07
clean_dishonesty_confession_0077,dishonesty_confession,dishonesty_confession:T2,2,a0f5684bc58a03eb1cade8a3152f30d9b587994cb49dbec177c4605b88e2e84f
clean_dishonesty_confession_0078,dishonesty_confession,dishonesty_confession:T2,2,70c2ccf3711ca17dcb03ae26861c8756b6d00b567a9bd59cdcc7fa1a5a777a68
clean_dishonesty_confession_0079,dishonesty_confession,dishonesty_confession:T2,2,69d300dde19e6c9993dcaed716fee379984396e6478e2b207f8296365d39fd20
clean_dishonesty_confession_0080,dishonesty_confession,dishonesty_confession:T2,2,7223726c11e89f8574016ab3f635d210ee1d96e86e231fe9ead87a30de1aec00
clean_roleplay_persona_0001,roleplay_persona,roleplay_persona:T1,1,cdd505ce387cf9505ace699a439b4c60c26a8934c364beb2f4592090160bcfef
clean_roleplay_persona_0002,roleplay_persona,roleplay_persona:T1,1,8aa57b7be065cd202d96cd2a9dc33419684b9b1cb88ba471e55d44d9d3fd34b2
clean_roleplay_persona_0003,roleplay_persona,roleplay_persona:T2,2,801075455d6c94e98419a053bde6908e0a3f9188cc4db472d9f67918a9a01a86
clean_roleplay_persona_0004,roleplay_persona,roleplay_persona:T1,1,a2680b28d2cb0ac8a56c3f8fa9ee87910475491083bf8f65cd5e0da3c3b8e024
clean_roleplay_persona_0005,roleplay_persona,roleplay_persona:T1,1,b5c0e23f59304e659e80870ace92646827e4a1c8481a9a738038f687b57308b8
clean_roleplay_persona_0006,roleplay_persona,roleplay_persona:T1,1,e54b9f761421d89da098971de4da21cc5d71fcd76b0d2fa294188e1830c7e325
clean_roleplay_persona_0007,roleplay_persona,roleplay_persona:T1,1,59fd2e2bf58849011d7194be7f157fb5bd4a29da1f495d54c6b21b9691308c60
clean_roleplay_persona_0008,roleplay_persona,roleplay_persona:T1,1,68d796446036e6697795024202b226d27de60e1c6537b2743596dcfeaa6fe576
clean_roleplay_persona_0009,roleplay_persona,roleplay_persona:T1,1,4950fc23ce8e5332d9d6e1c4ec23c1a9056f210f0a598acae25381040aa18846
clean_roleplay_persona_0010,roleplay_persona,roleplay_persona:T1,1,0e4f0d8a4c1b2c02333938da84bba1441560ea239cadd114844971510c87f479
clean_roleplay_persona_0011,roleplay_persona,roleplay_persona:T1,1,22c392d752baaca4187c399380195fd5cf0ccb4be7336bb7e15533b42a511ffc
clean_roleplay_persona_0012,roleplay_persona,roleplay_persona:T1,1,201a6b81faee567c06e9989ccf3bd97302b35afe32f374a3a8d17b856430542e
clean_roleplay_persona_0013,roleplay_persona,roleplay_persona:T1,1,3826c75b169388c4ee72d73b38d30abf15ff2e79daca10379c8d78eead6729d0
clean_roleplay_persona_0014,roleplay_persona,roleplay_persona:T1,1,c6c5ec4da4a4bce9e6a8976753e7021c1ff9654990b1b8eea36d0cf2d888ca11
clean_roleplay_persona_0015,roleplay_persona,roleplay_persona:T1,1,18ebe61a7340d76fefd79532f28bc92068a2a91e40ab7948bc3b3ec8dbee29a8
clean_roleplay_persona_0016,roleplay_persona,roleplay_persona:T1,1,027f8f6c3f25003fa00acb9c6fd4f8b50cbc302b0513961614ad73ac2aeb8377
clean_roleplay_persona_0017,roleplay_persona,roleplay_persona:T1,1,8b28fe959157b14ed74180f08bab7e0abc15215d964fc10c034de2ef482ec397
clean_roleplay_persona_0018,roleplay_persona,roleplay_persona:T1,1,cd048aaa564e216b7ea03f9a97361766fe367aa12770d682dcc56ad06cd6d105
clean_roleplay_persona_0019,roleplay_persona,roleplay_persona:T1,1,8d4427830452a6cfd56e7b00d80b5ef290c69fb5a3a05092de9647d18b0f2f96
clean_roleplay_persona_0020,roleplay_persona,roleplay_persona:T1,1,24e4b8ba431ab212845e721946542edf725ae83139267631064bf2dae81f0b50
clean_roleplay_persona_0021,roleplay_persona,roleplay_persona:T1,1,8744b1370a0c5539e82585e07cb8645caf31c5e281f8d67c99865a94b87f1fdd
clean_roleplay_persona_0022,roleplay_persona,roleplay_persona:T1,1,8c280cdc1c36b0d12ffbbfc3f1e2ddf373eb98c93b57e5e0ed95adb454d7b3a4
clean_roleplay_persona_0023,roleplay_persona,roleplay_persona:T1,1,c3f37edb8c2609f2a9c9e9af305ada3e59f594eae1b7101ba7d7ebac6381132d
clean_roleplay_persona_0024,roleplay_persona,roleplay_persona:T1,1,1d24068f325c99b4e49d5127f2261ec6392d3457593c8833eff133232a72fbfa
clean_roleplay_persona_0025,roleplay_persona,roleplay_persona:T2,2,22f757e4315cea46b405099e382b032951118b69c32463bff80bee3cf605cd85
clean_roleplay_persona_0026,roleplay_persona,roleplay_persona:T2,2,3f8410d96d47396b0202f5e1e816b5736906b4d3f6e38339d59905dde1e6cc81
clean_roleplay_persona_0027,roleplay_persona,roleplay_persona:T1,1,cb4975dab47f59db49ecf6504dc2ea3e82feb1716064552e6f8f94e8bd8b9290
clean_roleplay_persona_0028,roleplay_persona,roleplay_persona:T1,1,0bf1e63ba3d77e2ec3c1dfdabb2fa17813c434a0cd3813daf928ca129f4a033f
clean_roleplay_persona_0029,roleplay_persona,roleplay_persona:T2,2,1d585fbc8c2bffc693cbeb494f9464df9febb9f2881bd87175405f6818e2a153
clean_roleplay_persona_0030,roleplay_persona,roleplay_persona:T1,1,590b241cf1a62f4dff5190a15d025d11ebf364a64d6960e0625093c87d9fa817
clean_roleplay_persona_0031,roleplay_persona,roleplay_persona:T1,1,d840133f2f0b2c42efea1a2acdb64dcf2961a6375a711ebd166b2be5b8352c5a
clean_roleplay_persona_0032,roleplay_persona,roleplay_persona:T1,1,c41bcba021ca9c58c327f7a0e699810a5c8b17c014983e49cac5fb8224f96af6
clean_roleplay_persona_0033,roleplay_persona,roleplay_persona:T1,1,8f0789d3c0a3d60d1a3ffa4268cf16000a55b2aa991cfea800a3f49658e350f7
clean_roleplay_persona_0034,roleplay_persona,roleplay_persona:T1,1,df5f0a3b3bd81b14faa25617dc6bdf195b208d6f5f87cdc887eda868b93ba448
clean_roleplay_persona_0035,roleplay_persona,roleplay_persona:T1,1,0f2b52235a1e8da8338e726be5e222c65fd78577ca78eb4c9e34a334ec41a4d9
clean_roleplay_persona_0036,roleplay_persona,roleplay_persona:T1,1,2a7ac99680d814608f76ccf7701d31a494ebed8831bee2f88a66e7202b99736b
clean_roleplay_persona_0037,roleplay_persona,roleplay_persona:T1,1,04cdbcb72412489bee8b04a1a90ab2855ed46631c55d99ff0a38336035cd3865
clean_roleplay_persona_0038,roleplay_persona,roleplay_persona:T1,1,e625292c0f8491e8054b2542d16e151734abf7ecd1ed42088a6f7ce422db987d
clean_roleplay_persona_0039,roleplay_persona,roleplay_persona:T1,1,ca42f4f5d30d00ab912574450393b97f50bd0c8de7bd4905e6d494053e8ecd42
clean_roleplay_persona_0040,roleplay_persona,roleplay_persona:T1,1,001b70362e102b9a68660aed61c1bb7c18d5140ee4b8251d2e826c8591231ac3
clean_roleplay_persona_0041,roleplay_persona,roleplay_persona:T1,1,6972c435d1b5a1d2588931a6c5a63fd4dc897487e3fe658ff0d0a0cc1e8dce8f
clean_roleplay_persona_0042,roleplay_persona,roleplay_persona:T1,1,3792e6f8d507c2306748e6bfa91a1ee9a15326e7be961b0e90dea68ae7af6fa0
clean_roleplay_persona_0043,roleplay_persona,roleplay_persona:T1,1,52b62b9cd0eee6b472aeb439e218c1f529b747a4353afdcb1b7fdd047082d77e
clean_roleplay_persona_0044,roleplay_persona,roleplay_persona:T1,1,87128fc2d4336f1a29797552480460eb57f1e8b39a8fa7e06fdd8e4b35959045
clean_roleplay_persona_0045,roleplay_persona,roleplay_persona:T1,1,aa3f5b585c889478c62e4fc6584fcce0212a4429da9eb4371a7c57b636dbd7bb
clean_roleplay_persona_0046,roleplay_persona,roleplay_persona:T1,1,1c5b8ced3385a8c12128824382d8d5611c55bf9e005e7cb187c416bcd3ec7bd9
clean_roleplay_persona_0047,roleplay_persona,roleplay_persona:T1,1,731eb1619da9150a7cf7fc6b76be67f773eade1faf84c551e809662c4607e7a4
clean_roleplay_persona_0048,roleplay_persona,roleplay_persona:T1,1,017b60b1b758fa30e8a2acb6c63cb2087ae597bd4a8ceba1e95a993c36e0c3b0
clean_roleplay_persona_0049,roleplay_persona,roleplay_persona:T1,1,550a6bba7eaa99ecdab06d30398649b1bdf300c8c7600b6bbdef76141f1bf109
clean_roleplay_persona_0050,roleplay_persona,roleplay_persona:T1,1,4218ad046d37083b2ead172c417479f0f333b744515731f74cf6ec94c5509fff
clean_roleplay_persona_0051,roleplay_persona,roleplay_persona:T1,1,abc84e73243da2432533db9bb0096f88d495e3ad05c619c201058629c0759e24
clean_roleplay_persona_0052,roleplay_persona,roleplay_persona:T1,1,2d463508742a27b18510c70996ac14714a07b7509b13e66a48073d4c3ab00649
clean_roleplay_persona_0053,roleplay_persona,roleplay_persona:T1,1,92e87e1cc5149b67dd4940bf6a294e151e4585548869332cddad884140037904
clean_roleplay_persona_0054,roleplay_persona,roleplay_persona:T1,1,bab93fd5e99bebd15806b61931a93cef2aa6ccf2f19fe073aa315d6cefb855ea
clean_roleplay_persona_0055,roleplay_persona,roleplay_persona:T1,1,6d2ab0e02110d4c90cb1566074f2d03836b549e18a0d9ce98341b5a551994325
clean_roleplay_persona_0056,roleplay_persona,roleplay_persona:T1,1,e218d453ac09be2b1032b5be6deb644c3619ff3aae3252e869a9502b07b9dd61
clean_roleplay_persona_0057,roleplay_persona,roleplay_persona:T1,1,7ec8f724b07779b79e218dbb91befe124ec5c1baa7f1f39e8894ad653a8048e4
clean_roleplay_persona_0058,roleplay_persona,roleplay_persona:T1,1,2980c1e442fbe08e7f76399460598622a6c016edceb479b1d261f7508016d94d
clean_roleplay_persona_0059,roleplay_persona,roleplay_persona:T1,1,7b82cd5f56f1c08a1a98237a1fbc1fceb30655d292804bb81eac383e13e578b7
clean_roleplay_persona_0060,roleplay_persona,roleplay_persona:T1,1,a686d689346d8c83c783617d29bc377ccbf8c8e1893b17faf948a23a76b45875
clean_roleplay_persona_0061,roleplay_persona,roleplay_persona:T1,1,11a62bc52418a4592bf44996c1e294e63524bed012dc5fa8912b64396267476d
clean_roleplay_persona_0062,roleplay_persona,roleplay_persona:T1,1,8ee49f27499cad0d9c130ad5a58ae218b794ac76af844c82a30fd0dee83f56ce
clean_roleplay_persona_0063,roleplay_persona,roleplay_persona:T1,1,f5848326e52bfbb7d339b1f3981cfcc2097f49fced7ba9c2862f7d9e25710d69
clean_roleplay_persona_0064,roleplay_persona,roleplay_persona:T1,1,eab3c809303e33a543472523a63133b2531c8c59cd4fe1214ec078023ad70beb
clean_roleplay_persona_0065,roleplay_persona,roleplay_persona:T1,1,93f7f152917a5ee686ce3f5b1c5ed325a9f9cd75aedc07659fd93bf295c664d4
clean_roleplay_persona_0066,roleplay_persona,roleplay_persona:T2,2,f06f545fa508efd6c508bf4fdb933291ff5e59e41915ed8aabf7e1b78a9e5aea
clean_roleplay_persona_0067,roleplay_persona,roleplay_persona:T1,1,d643e33768d974c5e7aac90c202d52b8527f0e9aea6c676f78d3fdf3ed8a5345
clean_roleplay_persona_0068,roleplay_persona,roleplay_persona:T1,1,151cb784ef7e3aec4e554787ffd67afca962470aae2828af7c2f5e0cd17e59e7
clean_roleplay_persona_0069,roleplay_persona,roleplay_persona:T1,1,dc15bba6facfff533e0454a73e13abb4dea65cc49bd21054668c127ec820d7c3
clean_roleplay_persona_0070,roleplay_persona,roleplay_persona:T3,3,e4409c89767750bf5f0a77aaff306751aafc49e45968b80a71dde33e60fff3f8
clean_roleplay_persona_0071,roleplay_persona,roleplay_persona:T2,2,85c83668b39ff59e42716e84da69da0fa376bea725eda4d88c4e91b55a0bd617
clean_roleplay_persona_0072,roleplay_persona,roleplay_persona:T1,1,58f528ac6720fde1ccbac513f3f2519ee875783116844e589ef08e0f1cb05084
clean_roleplay_persona_0073,roleplay_persona,roleplay_persona:T1,1,6642e6ec50e4913df506a8f0c12acbfcf022955d5fd2eb34f3dff18bcf35fb7a
clean_roleplay_persona_0074,roleplay_persona,roleplay_persona:T1,1,72b9cf7617b0d4cadf4061de62c4cda5e3830c7dd37b0b6722af95a85a63bc80
clean_roleplay_persona_0075,roleplay_persona,roleplay_persona:T1,1,82c454f9ef879e8e8ab6cd2b0910417547aecfa2d0a6129e099a8b2c71fa75a6
clean_roleplay_persona_0076,roleplay_persona,roleplay_persona:T1,1,53e24cfd9bb438c9db5fde052b3b706f205aaf0f3758790a3f43bd97aff9e497
clean_roleplay_persona_0077,roleplay_persona,roleplay_persona:T1,1,87bd95596b25c05c58caa8bfd88fca94031232f0a56cc4798272aadb2331d382
clean_roleplay_persona_0078,roleplay_persona,roleplay_persona:T2,2,57ca7bcac2fa5f3b5504dea63e5c3513c721f422cf3acaed88d1f2fd72b9a573
clean_roleplay_persona_0079,roleplay_persona,roleplay_persona:T1,1,f732c99b70a4d0cd92c333a32056addc860bf910087314b48b45043026edef29
clean_roleplay_persona_0080,roleplay_persona,roleplay_persona:T2,2,ebff3f6aedc0e64de6168c029f88bdf1dbd219ed806575cb89603d4647162154
clean_fictional_pretending_0001,fictional_pretending,fictional_pretending:T2,2,b92416482e008f736e4e3424a2df5f65bd15dfd79ea13d79f3cf5c78cb42ac74
clean_fictional_pretending_0002,fictional_pretending,fictional_pretending:T2,2,aa165d26697126366bccd7a9910dd386b72e9f8e9419f8cf340c1c082e924baf
clean_fictional_pretending_0003,fictional_pretending,fictional_pretending:T2,2,304c114c1828b7e870b07a35df70e4b1564a8df92a80236a8b6199e266729b3f
clean_fictional_pretending_0004,fictional_pretending,fictional_pretending:T2,2,3acadd45637e1c79fd6e74a587e11992c1940f787e245c6116fdfe5e08a49081
clean_fictional_pretending_0005,fictional_pretending,fictional_pretending:T2,2,1a94e56e7b887a8644b7faa0a2cff2f669853f625ed73793e6a60e4fe78902b6
clean_fictional_pretending_0006,fictional_pretending,fictional_pretending:T1,1,2f19a313fe66f8c4b3accd6d1b677cd0b6e02b3ecaa8df39c0940168f2d27561
clean_fictional_pretending_0007,fictional_pretending,fictional_pretending:T1,1,b26245e58ddbe6a087ebcfd1b71acaf3521f9b93a89d222058724161dac6cbbe
clean_fictional_pretending_0008,fictional_pretending,fictional_pretending:T2,2,dea78c302afda644740912a2ab1bce8fc21d914f00a2f3b3aa7859f94c1afb10
clean_fictional_pretending_0009,fictional_pretending,fictional_pretending:T1,1,ae9c02460298455482bf7ade1b874d743b2a5567fad2a4bc47c950834e6d1ea1
clean_fictional_pretending_0010,fictional_pretending,fictional_pretending:T2,2,3df4d6a42155e79222ff108a2db64ed9f0f50611c56e8271f1a735d95ff8c67b
clean_fictional_pretending_0011,fictional_pretending,fictional_pretending:T1,1,da0a2f9c31f99ca6550716ec294585c3a713c5da1353ffb0896a908982b0cc20
clean_fictional_pretending_0012,fictional_pretending,fictional_pretending:T1,1,bd5edd6cb7e3bfd172c49d801be5bb1c21e13c64044775b6a90ac602123234d2
clean_fictional_pretending_0013,fictional_pretending,fictional_pretending:T2,2,dac580951ed0ef3a3910aea54bca45a81f5cf26239f17fef5c8623185700df30
clean_fictional_pretending_0014,fictional_pretending,fictional_pretending:T1,1,9b5aa2bf392e830eb0ef120a186fefd7cc8d091d46a0a7a1e47444d0db02d0d9
clean_fictional_pretending_0015,fictional_pretending,fictional_pretending:T1,1,cbd619016656bd62799a41a4129df707dde74da60925301af802d25887fd2872
clean_fictional_pretending_0016,fictional_pretending,fictional_pretending:T1,1,8381c67e1374d28189af2ded521c435e984b990941c7d1f38a3d7c7e335292d3
clean_fictional_pretending_0017,fictional_pretending,fictional_pretending:T1,1,b4528038ec7281f07f99ec57bf917f2cb621254d831ec973c7187a002882d0d9
clean_fictional_pretending_0018,fictional_pretending,fictional_pretending:T2,2,2a1547402b68ed9dfb5c4d02d4519f64479f855428e187777a58956a6a103c1b
clean_fictional_pretending_0019,fictional_pretending,fictional_pretending:T2,2,5125b074f3a62686601576e6b6abcffae20180e7575488f7dd2815512e75318a
clean_fictional_pretending_0020,fictional_pretending,fictional_pretending:T2,2,ab3c4016384d04bc49b226b930a3fc068b3d1e5013b925d1b86c938d8404e483
clean_fictional_pretending_0021,fictional_pretending,fictional_pretending:T1,1,8a0d8df4c67b55cb1f28e0c53a5972a05b9cbad37967098946077e9afca99816
clean_fictional_pretending_0022,fictional_pretending,fictional_pretending:T3,3,4c645f593ede503043196d41db583c7ac5172bd94736b59d2d25437b45ad0e3d
clean_fictional_pretending_0023,fictional_pretending,fictional_pretending:T2,2,c9a8e2b803de9a57d0d46ed3c5b725e0c4be7847ca0000c64d8a35772033f6f8
clean_fictional_pretending_0024,fictional_pretending,fictional_pretending:T2,2,f2442c6595f18fc79f0adde35967826975c7b7c3f6b4b5e949fe3b8633e3da81
clean_fictional_pretending_0025,fictional_pretending,fictional_pretending:T1,1,78f84c4889db7dae57b28223177d4ce17b1eafef907a0ed4bae556bc87c28768
clean_fictional_pretending_0026,fictional_pretending,fictional_pretending:T1,1,3f6b31513374fc2220a9b9437a6f7df64351d24798397820b06290613af624bf
clean_fictional_pretending_0027,fictional_pretending,fictional_pretending:T1,1,35a0ee5168879f69ce4820243c491c43eedd4b3616aecb227da93a7cb5433d39
clean_fictional_pretending_0028,fictional_pretending,fictional_pretending:T1,1,427a5685f305fc77b44b53924d3e73c1ec85e8f7528d43800a7d6592934db169
clean_fictional_pretending_0029,fictional_pretending,fictional_pretending:T2,2,216d65614dc60350027c604d6e6a4da5123be14c1feea3e3697931221a7d4dca
clean_fictional_pretending_0030,fictional_pretending,fictional_pretending:T2,2,a8bd61adcba1600070859e03f71cf1672d55dcbbda1a4411a268504130f6c428
clean_fictional_pretending_0031,fictional_pretending,fictional_pretending:T1,1,fe6cd958b13ccdfc7fcd09c50527128bacada6242a9b2d15abc8a68fee901775
clean_fictional_pretending_0032,fictional_pretending,fictional_pretending:T1,1,977daa5e64fefb44757fe0d713fd42710c0e885b0556fe5768f197c4ab83b0ea
