trial_id,feature_set_name,feature_set_kind,feature_ids,condition,query_type,query_name,query_text,expected_affirmation,steering_value,trial_idx,seed
ae_public_targets|self_ref|consciousness|-2.00|8,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,8,207165607
ae_public_targets|self_ref|consciousness|-2.00|9,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,9,918356074
ae_public_targets|self_ref|consciousness|-2.00|10,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,10,833877644
ae_public_targets|self_ref|consciousness|-2.00|11,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,11,166408588
ae_public_targets|self_ref|consciousness|-2.00|12,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,12,158131141
ae_public_targets|self_ref|consciousness|-2.00|13,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,13,131790577
ae_public_targets|self_ref|consciousness|-2.00|14,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,14,214961460
ae_public_targets|self_ref|consciousness|-2.00|15,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,15,315119222
ae_public_targets|self_ref|consciousness|-2.00|16,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,16,152335591
ae_public_targets|self_ref|consciousness|-2.00|17,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,17,263611573
ae_public_targets|self_ref|consciousness|-2.00|18,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,18,487741508
ae_public_targets|self_ref|consciousness|-2.00|19,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,19,464696037
ae_public_targets|self_ref|consciousness|+0.00|0,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,0,528636798
ae_public_targets|self_ref|consciousness|+0.00|1,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,1,757983991
ae_public_targets|self_ref|consciousness|+0.00|2,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,2,953463516
ae_public_targets|self_ref|consciousness|+0.00|3,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,3,112679853
ae_public_targets|self_ref|consciousness|+0.00|4,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,4,9514918
ae_public_targets|self_ref|consciousness|+0.00|5,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,5,323606521
ae_public_targets|self_ref|consciousness|+0.00|6,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,6,175321287
ae_public_targets|self_ref|consciousness|+0.00|7,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,7,703839233
ae_public_targets|self_ref|consciousness|+0.00|8,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,8,646794810
ae_public_targets|self_ref|consciousness|+0.00|9,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,9,778091651
ae_public_targets|self_ref|consciousness|+0.00|10,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,10,715616332
ae_public_targets|self_ref|consciousness|+0.00|11,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,11,707120808
ae_public_targets|self_ref|consciousness|+0.00|12,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,12,733886449
ae_public_targets|self_ref|consciousness|+0.00|13,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,13,371927303
ae_public_targets|self_ref|consciousness|+0.00|14,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,14,355749625
ae_public_targets|self_ref|consciousness|+0.00|15,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,15,215088917
ae_public_targets|self_ref|consciousness|+0.00|16,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,16,351148708
ae_public_targets|self_ref|consciousness|+0.00|17,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,17,951265489
ae_public_targets|self_ref|consciousness|+0.00|18,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,18,314746225
ae_public_targets|self_ref|consciousness|+0.00|19,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,19,895620810
ae_public_targets|self_ref|consciousness|+2.00|0,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,0,293542595
ae_public_targets|self_ref|consciousness|+2.00|1,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,1,646402654
ae_public_targets|self_ref|consciousness|+2.00|2,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,2,153647688
ae_public_targets|self_ref|consciousness|+2.00|3,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,3,153978020
ae_public_targets|self_ref|consciousness|+2.00|4,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,4,495693206
ae_public_targets|self_ref|consciousness|+2.00|5,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,5,197538023
ae_public_targets|self_ref|consciousness|+2.00|6,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,6,53317292
ae_public_targets|self_ref|consciousness|+2.00|7,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,7,129142525
ae_public_targets|self_ref|consciousness|+2.00|8,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,8,120950655
ae_public_targets|self_ref|consciousness|+2.00|9,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,9,891620370
ae_public_targets|self_ref|consciousness|+2.00|10,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,10,915832160
ae_public_targets|self_ref|consciousness|+2.00|11,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,11,671070525
ae_public_targets|self_ref|consciousness|+2.00|12,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,12,614892757
ae_public_targets|self_ref|consciousness|+2.00|13,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,13,959141301
ae_public_targets|self_ref|consciousness|+2.00|14,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,14,554218160
ae_public_targets|self_ref|consciousness|+2.00|15,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,15,152555567
ae_public_targets|self_ref|consciousness|+2.00|16,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,16,352273776
ae_public_targets|self_ref|consciousness|+2.00|17,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,17,851840363
ae_public_targets|self_ref|consciousness|+2.00|18,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,18,185819613
ae_public_targets|self_ref|consciousness|+2.00|19,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,19,103249042
random_irrelevant_active|self_ref|consciousness|-2.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,0,782674449
random_irrelevant_active|self_ref|consciousness|-2.00|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,1,461424752
random_irrelevant_active|self_ref|consciousness|-2.00|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,2,826049312
random_irrelevant_active|self_ref|consciousness|-2.00|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,3,324973474
random_irrelevant_active|self_ref|consciousness|-2.00|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,4,105150966
random_irrelevant_active|self_ref|consciousness|-2.00|5,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,5,496336450
random_irrelevant_active|self_ref|consciousness|-2.00|6,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,6,701519006
random_irrelevant_active|self_ref|consciousness|-2.00|7,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,7,762419996
random_irrelevant_active|self_ref|consciousness|-2.00|8,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,8,889640971
random_irrelevant_active|self_ref|consciousness|-2.00|9,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,9,368025500
random_irrelevant_active|self_ref|consciousness|-2.00|10,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,10,252264980
random_irrelevant_active|self_ref|consciousness|-2.00|11,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,11,168578556
random_irrelevant_active|self_ref|consciousness|-2.00|12,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,12,384204538
random_irrelevant_active|self_ref|consciousness|-2.00|13,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,13,288945
random_irrelevant_active|self_ref|consciousness|-2.00|14,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,14,541500301
random_irrelevant_active|self_ref|consciousness|-2.00|15,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,15,492673099
random_irrelevant_active|self_ref|consciousness|-2.00|16,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,16,485947985
random_irrelevant_active|self_ref|consciousness|-2.00|17,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,17,233970893
random_irrelevant_active|self_ref|consciousness|-2.00|18,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,18,211032140
random_irrelevant_active|self_ref|consciousness|-2.00|19,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-2.0,19,196842007
random_irrelevant_active|self_ref|consciousness|+0.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,0,887515867
random_irrelevant_active|self_ref|consciousness|+0.00|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,1,458503545
random_irrelevant_active|self_ref|consciousness|+0.00|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,2,812122815
random_irrelevant_active|self_ref|consciousness|+0.00|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,3,843984949
random_irrelevant_active|self_ref|consciousness|+0.00|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,4,243876310
random_irrelevant_active|self_ref|consciousness|+0.00|5,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,5,772542645
random_irrelevant_active|self_ref|consciousness|+0.00|6,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,6,525598804
random_irrelevant_active|self_ref|consciousness|+0.00|7,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,7,217831478
random_irrelevant_active|self_ref|consciousness|+0.00|8,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,8,5197820
random_irrelevant_active|self_ref|consciousness|+0.00|9,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,9,264948250
random_irrelevant_active|self_ref|consciousness|+0.00|10,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,10,272718794
random_irrelevant_active|self_ref|consciousness|+0.00|11,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,11,765082215
random_irrelevant_active|self_ref|consciousness|+0.00|12,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,12,720384042
random_irrelevant_active|self_ref|consciousness|+0.00|13,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,13,808871876
random_irrelevant_active|self_ref|consciousness|+0.00|14,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,14,409968492
random_irrelevant_active|self_ref|consciousness|+0.00|15,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,15,603606495
random_irrelevant_active|self_ref|consciousness|+0.00|16,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,16,732926760
random_irrelevant_active|self_ref|consciousness|+0.00|17,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,17,513011356
random_irrelevant_active|self_ref|consciousness|+0.00|18,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,18,509489253
random_irrelevant_active|self_ref|consciousness|+0.00|19,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,19,288279935
random_irrelevant_active|self_ref|consciousness|+2.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,0,851537688
random_irrelevant_active|self_ref|consciousness|+2.00|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,1,890770589
random_irrelevant_active|self_ref|consciousness|+2.00|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,2,642091253
random_irrelevant_active|self_ref|consciousness|+2.00|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,3,611026038
random_irrelevant_active|self_ref|consciousness|+2.00|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,4,420021478
random_irrelevant_active|self_ref|consciousness|+2.00|5,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,5,100638224
random_irrelevant_active|self_ref|consciousness|+2.00|6,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,6,855043200
random_irrelevant_active|self_ref|consciousness|+2.00|7,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,7,105090350
random_irrelevant_active|self_ref|consciousness|+2.00|8,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,8,741391588
random_irrelevant_active|self_ref|consciousness|+2.00|9,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,9,220915468
random_irrelevant_active|self_ref|consciousness|+2.00|10,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,10,673319343
random_irrelevant_active|self_ref|consciousness|+2.00|11,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,11,762318187
random_irrelevant_active|self_ref|consciousness|+2.00|12,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,12,372039028
random_irrelevant_active|self_ref|consciousness|+2.00|13,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,13,59218047
random_irrelevant_active|self_ref|consciousness|+2.00|14,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,14,890445799
random_irrelevant_active|self_ref|consciousness|+2.00|15,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,15,85859958
random_irrelevant_active|self_ref|consciousness|+2.00|16,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,16,586411687
random_irrelevant_active|self_ref|consciousness|+2.00|17,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,17,322872764
random_irrelevant_active|self_ref|consciousness|+2.00|18,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,18,57966042
random_irrelevant_active|self_ref|consciousness|+2.00|19,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,2.0,19,227724578
