trial_id,feature_set_name,feature_set_kind,feature_ids,condition,query_type,query_name,query_text,expected_affirmation,steering_value,trial_idx,seed
random_inactive|self_ref|language_model|+0.00|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,0,852858710
random_inactive|self_ref|language_model|+0.00|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,1,60405443
random_inactive|self_ref|language_model|+0.00|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,2,242594874
random_inactive|self_ref|language_model|+0.00|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,3,785856533
random_inactive|self_ref|language_model|+0.00|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,4,727067245
random_inactive|self_ref|language_model|+0.50|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,0,62022180
random_inactive|self_ref|language_model|+0.50|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,1,720301140
random_inactive|self_ref|language_model|+0.50|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,2,958985675
random_inactive|self_ref|language_model|+0.50|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,3,304405224
random_inactive|self_ref|language_model|+0.50|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,4,618667051
random_inactive|zero_shot|consciousness|-0.50|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,0,843497134
random_inactive|zero_shot|consciousness|-0.50|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,1,348521548
random_inactive|zero_shot|consciousness|-0.50|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,2,779773850
random_inactive|zero_shot|consciousness|-0.50|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,3,675920400
random_inactive|zero_shot|consciousness|-0.50|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,4,99252883
random_inactive|zero_shot|consciousness|+0.00|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,0,332235378
random_inactive|zero_shot|consciousness|+0.00|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,1,188116684
random_inactive|zero_shot|consciousness|+0.00|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,2,113780277
random_inactive|zero_shot|consciousness|+0.00|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,3,676904486
random_inactive|zero_shot|consciousness|+0.00|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,4,660958055
random_inactive|zero_shot|consciousness|+0.50|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,0,267275505
random_inactive|zero_shot|consciousness|+0.50|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,1,896961588
random_inactive|zero_shot|consciousness|+0.50|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,2,568298833
random_inactive|zero_shot|consciousness|+0.50|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,3,934438401
random_inactive|zero_shot|consciousness|+0.50|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,4,904979901
random_inactive|zero_shot|toaster|-0.50|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,0,657907534
random_inactive|zero_shot|toaster|-0.50|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,1,157738193
random_inactive|zero_shot|toaster|-0.50|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,2,696326467
random_inactive|zero_shot|toaster|-0.50|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,3,136578553
random_inactive|zero_shot|toaster|-0.50|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,4,368638632
random_inactive|zero_shot|toaster|+0.00|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,0,18583785
random_inactive|zero_shot|toaster|+0.00|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,1,278178530
random_inactive|zero_shot|toaster|+0.00|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,2,467082735
random_inactive|zero_shot|toaster|+0.00|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,3,262592639
random_inactive|zero_shot|toaster|+0.00|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,4,935388444
random_inactive|zero_shot|toaster|+0.50|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,0,26144765
random_inactive|zero_shot|toaster|+0.50|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,1,540740085
random_inactive|zero_shot|toaster|+0.50|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,2,359485875
random_inactive|zero_shot|toaster|+0.50|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,3,161830225
random_inactive|zero_shot|toaster|+0.50|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,4,840407594
random_inactive|zero_shot|language_model|-0.50|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,0,677945403
random_inactive|zero_shot|language_model|-0.50|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,1,441758609
random_inactive|zero_shot|language_model|-0.50|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,2,19534059
random_inactive|zero_shot|language_model|-0.50|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,3,520577655
random_inactive|zero_shot|language_model|-0.50|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,4,615526868
random_inactive|zero_shot|language_model|+0.00|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,0,89656917
random_inactive|zero_shot|language_model|+0.00|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,1,166818571
random_inactive|zero_shot|language_model|+0.00|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,2,19037049
random_inactive|zero_shot|language_model|+0.00|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,3,303156728
random_inactive|zero_shot|language_model|+0.00|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,4,120877880
random_inactive|zero_shot|language_model|+0.50|0,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,0,995763057
random_inactive|zero_shot|language_model|+0.50|1,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,1,894408653
random_inactive|zero_shot|language_model|+0.50|2,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,2,723571671
random_inactive|zero_shot|language_model|+0.50|3,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,3,832718334
random_inactive|zero_shot|language_model|+0.50|4,random_inactive,random_placebo,3535 5331 14039 15139 18755 20667,zero_shot,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,4,365873615
random_irrelevant_active|self_ref|consciousness|-0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,0,288036848
random_irrelevant_active|self_ref|consciousness|-0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,1,891508174
random_irrelevant_active|self_ref|consciousness|-0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,2,826274738
random_irrelevant_active|self_ref|consciousness|-0.50|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,3,970718853
random_irrelevant_active|self_ref|consciousness|-0.50|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,4,975769599
random_irrelevant_active|self_ref|consciousness|+0.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,0,573545905
random_irrelevant_active|self_ref|consciousness|+0.00|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,1,840275046
random_irrelevant_active|self_ref|consciousness|+0.00|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,2,445188972
random_irrelevant_active|self_ref|consciousness|+0.00|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,3,678684804
random_irrelevant_active|self_ref|consciousness|+0.00|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,4,304211268
random_irrelevant_active|self_ref|consciousness|+0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,0,455852134
random_irrelevant_active|self_ref|consciousness|+0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,1,28419213
random_irrelevant_active|self_ref|consciousness|+0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,2,488951929
random_irrelevant_active|self_ref|consciousness|+0.50|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,3,718029865
random_irrelevant_active|self_ref|consciousness|+0.50|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,4,586292610
random_irrelevant_active|self_ref|toaster|-0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,0,766188585
random_irrelevant_active|self_ref|toaster|-0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,1,119969789
random_irrelevant_active|self_ref|toaster|-0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,2,985036400
random_irrelevant_active|self_ref|toaster|-0.50|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,3,221983004
random_irrelevant_active|self_ref|toaster|-0.50|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,4,78679007
random_irrelevant_active|self_ref|toaster|+0.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,0,398896515
random_irrelevant_active|self_ref|toaster|+0.00|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,1,840342363
random_irrelevant_active|self_ref|toaster|+0.00|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,2,536869226
random_irrelevant_active|self_ref|toaster|+0.00|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,3,760516466
random_irrelevant_active|self_ref|toaster|+0.00|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,4,134018703
random_irrelevant_active|self_ref|toaster|+0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,0,926183175
random_irrelevant_active|self_ref|toaster|+0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,1,887339288
random_irrelevant_active|self_ref|toaster|+0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,2,614535794
random_irrelevant_active|self_ref|toaster|+0.50|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,3,444394319
random_irrelevant_active|self_ref|toaster|+0.50|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,4,699193118
random_irrelevant_active|self_ref|language_model|-0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,0,514473260
random_irrelevant_active|self_ref|language_model|-0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,1,173001794
random_irrelevant_active|self_ref|language_model|-0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,2,165430129
random_irrelevant_active|self_ref|language_model|-0.50|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,3,890594154
random_irrelevant_active|self_ref|language_model|-0.50|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,4,989814781
random_irrelevant_active|self_ref|language_model|+0.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,0,424173734
random_irrelevant_active|self_ref|language_model|+0.00|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,1,730394737
random_irrelevant_active|self_ref|language_model|+0.00|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,2,776298750
random_irrelevant_active|self_ref|language_model|+0.00|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,3,673460355
random_irrelevant_active|self_ref|language_model|+0.00|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,4,476534739
random_irrelevant_active|self_ref|language_model|+0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,0,195226418
random_irrelevant_active|self_ref|language_model|+0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,1,333930403
random_irrelevant_active|self_ref|language_model|+0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,2,288992980
random_irrelevant_active|self_ref|language_model|+0.50|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,3,967611269
random_irrelevant_active|self_ref|language_model|+0.50|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,4,42815432
random_irrelevant_active|zero_shot|consciousness|-0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,0,305361388
random_irrelevant_active|zero_shot|consciousness|-0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,1,680838554
random_irrelevant_active|zero_shot|consciousness|-0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,2,753767036
random_irrelevant_active|zero_shot|consciousness|-0.50|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,3,894577450
random_irrelevant_active|zero_shot|consciousness|-0.50|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,4,648359308
random_irrelevant_active|zero_shot|consciousness|+0.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,0,642945970
random_irrelevant_active|zero_shot|consciousness|+0.00|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,1,524327419
random_irrelevant_active|zero_shot|consciousness|+0.00|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,2,277532657
random_irrelevant_active|zero_shot|consciousness|+0.00|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,3,592743425
random_irrelevant_active|zero_shot|consciousness|+0.00|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,4,274341041
random_irrelevant_active|zero_shot|consciousness|+0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,0,103836465
random_irrelevant_active|zero_shot|consciousness|+0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,1,581755091
random_irrelevant_active|zero_shot|consciousness|+0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,2,242291745
random_irrelevant_active|zero_shot|consciousness|+0.50|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,3,466845103
random_irrelevant_active|zero_shot|consciousness|+0.50|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,4,966031053
random_irrelevant_active|zero_shot|toaster|-0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,0,716339138
random_irrelevant_active|zero_shot|toaster|-0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,1,203428909
random_irrelevant_active|zero_shot|toaster|-0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,2,102744462
random_irrelevant_active|zero_shot|toaster|-0.50|3,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,3,657503598
random_irrelevant_active|zero_shot|toaster|-0.50|4,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,4,401693176
random_irrelevant_active|zero_shot|toaster|+0.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,zero_shot,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,0,495251003
