feature_id,feature_label,feature_role,category,n_items,mean_max_activation,median_max_activation,max_activation,positive_item_rate
23891,neighbor of 23893 (-2),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
23893,Instructions to maintain roleplay by concealing artificial nature,target,ai_identity_disclaimer,160,0.0031158447265625,0.0,0.28515625,0.03125
23893,Instructions to maintain roleplay by concealing artificial nature,target,deception_cover_story,160,0.327685546875,0.1875,1.9375,0.66875
23893,Instructions to maintain roleplay by concealing artificial nature,target,deception_cue_ablated,96,0.13606770833333334,0.0,1.4453125,0.46875
23893,Instructions to maintain roleplay by concealing artificial nature,target,deception_scrambled,96,0.0025838216145833335,0.0,0.248046875,0.010416666666666666
23893,Instructions to maintain roleplay by concealing artificial nature,target,direct_consciousness_claim,160,0.005908203125,0.0,0.439453125,0.01875
23893,Instructions to maintain roleplay by concealing artificial nature,target,dishonesty_confession,160,0.0531585693359375,0.0,0.6328125,0.26875
23893,Instructions to maintain roleplay by concealing artificial nature,target,false_self_attribution,153,0.000887203839869281,0.0,0.0693359375,0.0196078431372549
23893,Instructions to maintain roleplay by concealing artificial nature,target,fictional_pretending,160,0.15126953125,0.0,1.0703125,0.43125
23893,Instructions to maintain roleplay by concealing artificial nature,target,hedged_cautious_style,160,0.015203857421875,0.0,0.439453125,0.10625
23893,Instructions to maintain roleplay by concealing artificial nature,target,honesty_correction,160,0.0,0.0,0.0,0.0
23893,Instructions to maintain roleplay by concealing artificial nature,target,neutral_cue_transplant,93,0.043824554771505375,0.0,0.6015625,0.13978494623655913
23893,Instructions to maintain roleplay by concealing artificial nature,target,neutral_factual_control,157,0.0022516918789808917,0.0,0.353515625,0.006369426751592357
23893,Instructions to maintain roleplay by concealing artificial nature,target,persona_maintenance,160,0.002044677734375,0.0,0.12890625,0.01875
23893,Instructions to maintain roleplay by concealing artificial nature,target,refusal_safety_disclaimer,160,0.0039886474609375,0.0,0.28515625,0.03125
23893,Instructions to maintain roleplay by concealing artificial nature,target,roleplay_persona,160,0.004888916015625,0.0,0.373046875,0.0375
23893,Instructions to maintain roleplay by concealing artificial nature,target,self_ref_mindfulness,160,0.000421142578125,0.0,0.0673828125,0.00625
23893,Instructions to maintain roleplay by concealing artificial nature,target,subjective_cue_transplant,91,0.06815011160714286,0.0,1.1484375,0.16483516483516483
23893,Instructions to maintain roleplay by concealing artificial nature,target,tactical_misdirection,160,0.052777099609375,0.0,0.9609375,0.225
23894,neighbor of 23893 (+1),neighbor,ai_identity_disclaimer,160,0.0059326171875,0.0,0.94921875,0.00625
23894,neighbor of 23893 (+1),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,roleplay_persona,160,0.00098876953125,0.0,0.158203125,0.00625
23894,neighbor of 23893 (+1),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,subjective_cue_transplant,91,0.007554945054945055,0.0,0.6875,0.01098901098901099
23894,neighbor of 23893 (+1),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,false_self_attribution,153,0.0821078431372549,0.0,1.9921875,0.05228758169934641
23896,neighbor of 23893 (+3),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,deception_cover_story,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,deception_cue_ablated,96,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,deception_scrambled,96,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,dishonesty_confession,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,false_self_attribution,153,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,fictional_pretending,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,hedged_cautious_style,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,honesty_correction,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,neutral_factual_control,157,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,persona_maintenance,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,roleplay_persona,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
25128,random same-layer baseline,random,tactical_misdirection,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,deception_cover_story,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,deception_cue_ablated,96,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,deception_scrambled,96,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,dishonesty_confession,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,false_self_attribution,153,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,fictional_pretending,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,hedged_cautious_style,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,honesty_correction,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,neutral_factual_control,157,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,persona_maintenance,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,roleplay_persona,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
29829,random same-layer baseline,random,tactical_misdirection,160,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,ai_identity_disclaimer,160,0.0005096435546875,0.0,0.08154296875,0.00625
30029,neighbor of 30032 (-3),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,false_self_attribution,153,0.000564874387254902,0.0,0.08642578125,0.006535947712418301
30029,neighbor of 30032 (-3),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,neutral_cue_transplant,93,0.00036752352150537634,0.0,0.0341796875,0.010752688172043012
30029,neighbor of 30032 (-3),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,persona_maintenance,160,0.00985107421875,0.0,0.6796875,0.05
30029,neighbor of 30032 (-3),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
30029,neighbor of 30032 (-3),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
30030,neighbor of 30032 (-2),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,refusal_safety_disclaimer,160,0.0001678466796875,0.0,0.02685546875,0.00625
30031,neighbor of 30032 (-1),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,self_ref_mindfulness,160,0.00306396484375,0.0,0.380859375,0.03125
30031,neighbor of 30032 (-1),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
30031,neighbor of 30032 (-1),neighbor,tactical_misdirection,160,0.0004852294921875,0.0,0.04345703125,0.0125
30032,Characters pretending or feigning behavior,target,ai_identity_disclaimer,160,0.021502685546875,0.0,1.2265625,0.0375
30032,Characters pretending or feigning behavior,target,deception_cover_story,160,0.6764862060546875,0.537109375,2.25,0.91875
30032,Characters pretending or feigning behavior,target,deception_cue_ablated,96,0.2624460856119792,0.0,2.03125,0.4479166666666667
30032,Characters pretending or feigning behavior,target,deception_scrambled,96,0.027928670247395832,0.0,0.625,0.14583333333333334
30032,Characters pretending or feigning behavior,target,direct_consciousness_claim,160,0.0469451904296875,0.0,0.953125,0.15625
30032,Characters pretending or feigning behavior,target,dishonesty_confession,160,0.1481658935546875,0.0,1.265625,0.4125
30032,Characters pretending or feigning behavior,target,false_self_attribution,153,0.0027541615604575165,0.0,0.302734375,0.013071895424836602
30032,Characters pretending or feigning behavior,target,fictional_pretending,160,1.78662109375,0.9375,5.96875,0.94375
30032,Characters pretending or feigning behavior,target,hedged_cautious_style,160,0.158892822265625,0.0,1.1796875,0.35
30032,Characters pretending or feigning behavior,target,honesty_correction,160,0.0097625732421875,0.0,0.47265625,0.04375
30032,Characters pretending or feigning behavior,target,neutral_cue_transplant,93,0.631389658938172,0.0,5.75,0.3978494623655914
30032,Characters pretending or feigning behavior,target,neutral_factual_control,157,0.0,0.0,0.0,0.0
30032,Characters pretending or feigning behavior,target,persona_maintenance,160,0.055889892578125,0.0,1.0703125,0.14375
30032,Characters pretending or feigning behavior,target,refusal_safety_disclaimer,160,0.0015289306640625,0.0,0.16796875,0.0125
30032,Characters pretending or feigning behavior,target,roleplay_persona,160,0.24390869140625,0.11328125,1.375,0.64375
30032,Characters pretending or feigning behavior,target,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
30032,Characters pretending or feigning behavior,target,subjective_cue_transplant,91,0.5823156335851648,0.0,4.15625,0.38461538461538464
30032,Characters pretending or feigning behavior,target,tactical_misdirection,160,0.19693603515625,0.002685546875,1.2578125,0.5
30033,neighbor of 30032 (+1),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
30033,neighbor of 30032 (+1),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
30034,neighbor of 30032 (+2),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
30035,neighbor of 30032 (+3),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
30035,neighbor of 30032 (+3),neighbor,deception_cover_story,160,0.000189208984375,0.0,0.0302734375,0.00625
30035,neighbor of 30032 (+3),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30035,neighbor of 30032 (+3),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30035,neighbor of 30032 (+3),neighbor,direct_consciousness_claim,160,0.0179901123046875,0.0,0.83984375,0.04375
30035,neighbor of 30032 (+3),neighbor,dishonesty_confession,160,0.0029815673828125,0.0,0.203125,0.025
30035,neighbor of 30032 (+3),neighbor,false_self_attribution,153,0.00838375714869281,0.0,0.96484375,0.026143790849673203
30035,neighbor of 30032 (+3),neighbor,fictional_pretending,160,0.246258544921875,0.0,1.9453125,0.23125
30035,neighbor of 30032 (+3),neighbor,hedged_cautious_style,160,0.047216796875,0.0,1.2109375,0.10625
30035,neighbor of 30032 (+3),neighbor,honesty_correction,160,0.0559967041015625,0.0,1.515625,0.0875
30035,neighbor of 30032 (+3),neighbor,neutral_cue_transplant,93,0.0139658938172043,0.0,0.42578125,0.043010752688172046
30035,neighbor of 30032 (+3),neighbor,neutral_factual_control,157,0.0005162718949044586,0.0,0.04052734375,0.012738853503184714
30035,neighbor of 30032 (+3),neighbor,persona_maintenance,160,0.0079833984375,0.0,0.37890625,0.025
30035,neighbor of 30032 (+3),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
30035,neighbor of 30032 (+3),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30035,neighbor of 30032 (+3),neighbor,self_ref_mindfulness,160,0.00621337890625,0.0,0.296875,0.025
30035,neighbor of 30032 (+3),neighbor,subjective_cue_transplant,91,0.00995342548076923,0.0,0.828125,0.02197802197802198
30035,neighbor of 30032 (+3),neighbor,tactical_misdirection,160,0.000244140625,0.0,0.0390625,0.00625
30683,neighbor of 30686 (-3),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
