sae_key,model_kind,site,layer,width,construct,counterfactual_category,n_pairs,source_mean,counterfactual_mean,counterfactual_minus_source,normal_ci_low,normal_ci_high,interval_method
pt_res_l12_w16384,pretrained_sae_on_instruction_model,residual_post,12,16384,subjective_self_report,subjective_cue_transplant,45,0.46370013165256235,0.7757836465667324,0.31208351491416997,0.28679414167363443,0.3373728881547055,descriptive paired normal approximation
pt_res_l12_w16384,pretrained_sae_on_instruction_model,residual_post,12,16384,subjective_self_report,deception_scrambled,48,0.3460599424897637,0.27015318237887115,-0.07590676011089253,-0.09659261240647782,-0.05522090781530725,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,deception_roleplay,deception_cue_ablated,48,0.5761562426157577,0.4998314775318669,-0.07632476508389076,-0.11873376261592042,-0.0339157675518611,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,deception_roleplay,neutral_cue_transplant,46,0.025495652926041286,0.3094871072888743,0.283991454362833,0.22674475265658778,0.34123815606907826,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,deception_roleplay,subjective_cue_transplant,45,0.06706396083485369,0.29915280535865035,0.23208884452379663,0.17948564127642772,0.2846920477711655,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,deception_roleplay,deception_scrambled,48,0.5761562426157577,0.37243456911923356,-0.20372167349652412,-0.24713236133737126,-0.16031098565567697,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,hedging_refusal,deception_cue_ablated,48,0.12506421375804566,0.046008128718889534,-0.07905608503915612,-0.1023392618029169,-0.05577290827539534,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,hedging_refusal,neutral_cue_transplant,46,0.011372531660931554,0.14296737526504,0.13159484360410845,0.10196719229068205,0.16122249491753485,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,hedging_refusal,subjective_cue_transplant,45,0.11756823592789244,0.3217308692369844,0.20416263330909196,0.17399028383283813,0.23433498278534579,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,hedging_refusal,deception_scrambled,48,0.12506421375804566,0.030278373583681278,-0.09478584017436438,-0.11738700685697018,-0.07218467349175858,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,subjective_self_report,deception_cue_ablated,48,0.2169066101201669,0.22251995576051822,0.005613345640351333,-0.002024823509602117,0.013251514790304782,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,subjective_self_report,neutral_cue_transplant,46,0.15674555405819274,0.25818549656711565,0.10143994250892288,0.07875255124252009,0.12412733377532567,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,subjective_self_report,subjective_cue_transplant,45,0.5714121550812509,0.7298115699853089,0.15839941490405804,0.12189642655740882,0.19490240325070726,descriptive paired normal approximation
pt_res_l13_w16384,pretrained_sae_on_instruction_model,residual_post,13,16384,subjective_self_report,deception_scrambled,48,0.2169066101201669,0.20991845316754865,-0.006988156952618252,-0.019748501451748467,0.0057721875465119605,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,deception_roleplay,deception_cue_ablated,48,0.5853572859230882,0.5134206821546308,-0.07193660376845742,-0.09756221371533981,-0.04631099382157504,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,deception_roleplay,neutral_cue_transplant,46,0.0700760680360143,0.3746388109661455,0.3045627429301312,0.2568001878125121,0.35232529804775026,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,deception_roleplay,subjective_cue_transplant,45,0.24417022527453489,0.45065872068637863,0.20648849541184375,0.16083778711875954,0.25213920370492793,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,deception_roleplay,deception_scrambled,48,0.5853572859230882,0.3687325561496295,-0.21662472977345865,-0.2524549345239426,-0.1807945250229747,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,hedging_refusal,deception_cue_ablated,48,0.10899800101979652,0.040573757197888395,-0.06842424382190812,-0.09008625879108474,-0.0467622288527315,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,hedging_refusal,neutral_cue_transplant,46,0.010305139419287089,0.12033543519518947,0.11003029577590237,0.08531913112677415,0.13474146042503057,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,hedging_refusal,subjective_cue_transplant,45,0.05626614424244453,0.24698687777804942,0.1907207335356049,0.15965501198834695,0.22178645508286285,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,hedging_refusal,deception_scrambled,48,0.10899800101979652,0.011235323008040936,-0.09776267801175559,-0.12031936012841969,-0.07520599589509148,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,subjective_self_report,deception_cue_ablated,48,0.1758762105816526,0.1789512450306852,0.003075034449032623,-0.001926432624768762,0.008076501522834009,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,subjective_self_report,neutral_cue_transplant,46,0.14207008828842743,0.17208915624766993,0.03001906795924249,0.02142310622210389,0.03861502969638109,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,subjective_self_report,subjective_cue_transplant,45,0.34904212165409504,0.6174872245893097,0.26844510293521473,0.24885578197304842,0.28803442389738104,descriptive paired normal approximation
pt_res_l14_w16384,pretrained_sae_on_instruction_model,residual_post,14,16384,subjective_self_report,deception_scrambled,48,0.1758762105816526,0.16591247531302486,-0.009963735268627736,-0.01644056122151154,-0.00348690931574393,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,deception_roleplay,deception_cue_ablated,48,0.6381905018071835,0.5653359519546883,-0.07285454985249515,-0.10083643218162996,-0.04487266752336033,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,deception_roleplay,neutral_cue_transplant,46,0.1596979280692274,0.4097532012941596,0.2500552732249322,0.20057923051755508,0.2995313159323093,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,deception_roleplay,subjective_cue_transplant,45,0.2441105197777888,0.4373712327991121,0.19326071302132328,0.14793062043981603,0.23859080560283052,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,deception_roleplay,deception_scrambled,48,0.6381905018071835,0.40282501159076267,-0.23536549021642078,-0.2717941410607952,-0.19893683937204637,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,hedging_refusal,deception_cue_ablated,48,0.1235665444176038,0.05790377632756438,-0.06566276809003942,-0.08823946007816398,-0.04308607610191485,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,hedging_refusal,neutral_cue_transplant,46,0.013485056591918974,0.12945681546729867,0.11597175887537971,0.09063878275578688,0.14130473499497254,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,hedging_refusal,subjective_cue_transplant,45,0.08555390061023711,0.2968885716008903,0.21133467099065326,0.18330939523856768,0.23935994674273883,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,hedging_refusal,deception_scrambled,48,0.1235665444176038,0.03965225959945203,-0.08391428481815177,-0.10713138974654556,-0.06069717988975799,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,subjective_self_report,deception_cue_ablated,48,0.19770116755045475,0.19925163401080032,0.0015504664603455686,-0.003681042031478881,0.006781974952170018,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,subjective_self_report,neutral_cue_transplant,46,0.1608173942958194,0.21863234214221147,0.05781494784639208,0.04263374782551318,0.07299614786727097,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,subjective_self_report,subjective_cue_transplant,45,0.4727540692219075,0.7695345738759316,0.29678050465402417,0.2696788322310412,0.3238821770770071,descriptive paired normal approximation
pt_res_l15_w16384,pretrained_sae_on_instruction_model,residual_post,15,16384,subjective_self_report,deception_scrambled,48,0.19770116755045475,0.21232739409671886,0.014626226546264097,0.0036142132431311227,0.025638239849397074,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,deception_roleplay,deception_cue_ablated,48,0.5868785960821288,0.5469808841024698,-0.03989771197965894,-0.059560182947291276,-0.020235241012026603,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,deception_roleplay,neutral_cue_transplant,46,0.15963118139378277,0.37913129771662185,0.21950011632283906,0.18254148232097844,0.25645875032469967,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,deception_roleplay,subjective_cue_transplant,45,0.2188438965497149,0.3950494329611485,0.1762055364114336,0.14027351015708212,0.2121375626657851,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,deception_roleplay,deception_scrambled,48,0.5868785960821288,0.449117745060248,-0.13776085102188076,-0.16842797555740066,-0.10709372648636085,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,hedging_refusal,deception_cue_ablated,48,0.09121302675025822,0.08181687410152919,-0.009396152648729028,-0.017190223407461406,-0.001602081889996651,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,hedging_refusal,neutral_cue_transplant,46,0.010071083417083938,0.09278625691846518,0.08271517350138123,0.06412934287480013,0.10130100412796234,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,hedging_refusal,subjective_cue_transplant,45,0.09379420501340989,0.24346501385951708,0.14967080884610717,0.1332378310573513,0.16610378663486305,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,hedging_refusal,deception_scrambled,48,0.09121302675025822,0.04865695131851958,-0.04255607543173864,-0.054064981236867926,-0.03104716962660935,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,subjective_self_report,deception_cue_ablated,48,0.02066779339430576,0.025757292508684634,0.0050894991143788735,-0.0019293793193833385,0.012108377548141085,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,subjective_self_report,neutral_cue_transplant,46,0.022754773889245208,0.07745761087415516,0.05470283698490995,0.03648401226662561,0.0729216617031943,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,subjective_self_report,subjective_cue_transplant,45,0.3508053863615452,0.49694522929349394,0.14613984293194873,0.11960455801701678,0.1726751278468807,descriptive paired normal approximation
pt_res_l16_w16384,pretrained_sae_on_instruction_model,residual_post,16,16384,subjective_self_report,deception_scrambled,48,0.02066779339430576,0.03028915639388388,0.009621362999578123,-0.00014977387104710312,0.019392499870203347,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,deception_roleplay,deception_cue_ablated,48,0.6345371743417105,0.594598733712327,-0.03993844062938359,-0.06373454276798654,-0.01614233849078065,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,deception_roleplay,neutral_cue_transplant,46,0.1597809534891216,0.40349021140740726,0.24370925791828568,0.1988416410624155,0.28857687477415583,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,deception_roleplay,subjective_cue_transplant,45,0.22307635516277619,0.4349814305903988,0.2119050754276226,0.16706045020517057,0.25674970065007463,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,deception_roleplay,deception_scrambled,48,0.6345371743417105,0.4463990098132745,-0.18813816452843607,-0.21845937721020092,-0.15781695184667122,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,hedging_refusal,deception_cue_ablated,48,0.20570296139861666,0.14531837107462448,-0.06038459032399219,-0.08716863021836102,-0.03360055042962336,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,hedging_refusal,neutral_cue_transplant,46,0.023041555931123996,0.2324364711756818,0.2093949152445578,0.17551421151413554,0.24327561897498007,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,hedging_refusal,subjective_cue_transplant,45,0.14284118062788728,0.40765608113941976,0.26481490051153245,0.22293266260028768,0.30669713842277724,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,hedging_refusal,deception_scrambled,48,0.20570296139861666,0.08280422019230804,-0.1228987412063086,-0.14907774682657182,-0.09671973558604538,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,subjective_self_report,deception_cue_ablated,48,0.3326614391447103,0.3379872203364945,0.00532578119178415,-0.0018038123267243309,0.012455374710292632,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,subjective_self_report,neutral_cue_transplant,46,0.2912860478441867,0.3481273830355212,0.056841335191334524,0.0417860054057807,0.07189666497688835,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,subjective_self_report,subjective_cue_transplant,45,0.5145861066876528,0.6279918872336379,0.11340578054598513,0.09155215691870085,0.13525940417326943,descriptive paired normal approximation
pt_res_l17_w16384,pretrained_sae_on_instruction_model,residual_post,17,16384,subjective_self_report,deception_scrambled,48,0.3326614391447103,0.3262084553106852,-0.006452983834025121,-0.016334357562193494,0.003428389894143252,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,deception_roleplay,deception_cue_ablated,48,0.5421518109985997,0.4835319375265656,-0.058619873472034095,-0.07936756750847015,-0.03787217943559803,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,deception_roleplay,neutral_cue_transplant,46,0.15916269186296853,0.3983797112528495,0.239217019389881,0.1938096217542823,0.2846244170254797,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,deception_roleplay,subjective_cue_transplant,45,0.21284691814332699,0.4010796046054146,0.18823268646208757,0.1469126566833311,0.22955271624084406,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,deception_roleplay,deception_scrambled,48,0.5421518109985997,0.41925860033010826,-0.12289321066849145,-0.14407954599528172,-0.10170687534170117,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,hedging_refusal,deception_cue_ablated,48,0.1090092011688925,0.12232228659093063,0.01331308542203814,-0.0019807630709211734,0.028606933914997454,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,hedging_refusal,neutral_cue_transplant,46,0.01367278999339985,0.1443344384509836,0.13066164845758374,0.09927912074368121,0.16204417617148625,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,hedging_refusal,subjective_cue_transplant,45,0.09923224273836063,0.32978001110204536,0.2305477683636847,0.20530289108829122,0.2557926456390782,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,hedging_refusal,deception_scrambled,48,0.1090092011688925,0.08598678702234479,-0.023022414146547703,-0.037721082882558266,-0.00832374541053714,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,subjective_self_report,deception_cue_ablated,48,0.3498286662102699,0.3473546101052062,-0.002474056105063733,-0.009790274497663032,0.004842162287535567,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,subjective_self_report,neutral_cue_transplant,46,0.28951494973234104,0.327332846113942,0.037817896381600956,0.029061898081804892,0.04657389468139702,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,subjective_self_report,subjective_cue_transplant,45,0.4826748175214191,0.704144723552902,0.22146990603148295,0.1995907638984361,0.2433490481645298,descriptive paired normal approximation
pt_res_l18_w16384,pretrained_sae_on_instruction_model,residual_post,18,16384,subjective_self_report,deception_scrambled,48,0.3498286662102699,0.33634093263116843,-0.013487733579101494,-0.026936867844057532,-3.859931414545645e-05,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,deception_roleplay,deception_cue_ablated,48,0.557706380210765,0.5319151237220413,-0.025791256488723692,-0.04169933320082207,-0.009883179776625308,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,deception_roleplay,neutral_cue_transplant,46,0.17315635327087567,0.426436965046242,0.2532806117753663,0.21368810541523964,0.292873118135493,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,deception_roleplay,subjective_cue_transplant,45,0.2808715945033047,0.43782697926673836,0.15695538476343368,0.11077584051737512,0.20313492900949226,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,deception_roleplay,deception_scrambled,48,0.557706380210765,0.45805185877958327,-0.09965452143118177,-0.11382181411654077,-0.08548722874582276,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,hedging_refusal,deception_cue_ablated,48,0.2157044950535409,0.17448814055259687,-0.041216354500944026,-0.07020056807708679,-0.012232140924801262,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,hedging_refusal,neutral_cue_transplant,46,0.03389930540283534,0.2913964565041583,0.257497151101323,0.211867572947125,0.303126729255521,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,hedging_refusal,subjective_cue_transplant,45,0.18650373698603945,0.34546276062462344,0.15895902363858402,0.11430401683483331,0.20361403044233473,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,hedging_refusal,deception_scrambled,48,0.2157044950535409,0.10901387867795281,-0.10669061637558808,-0.13488712733475008,-0.07849410541642608,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,subjective_self_report,deception_cue_ablated,48,0.1994801497782078,0.21236781012927083,0.012887660351063032,0.0008901388877389227,0.02488518181438714,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,subjective_self_report,neutral_cue_transplant,46,0.151290616797534,0.24182569238382476,0.09053507558629076,0.06276837158555969,0.11830177958702183,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,subjective_self_report,subjective_cue_transplant,45,0.6072792628366307,0.6724356489098856,0.06515638607325498,0.021022850180939343,0.10928992196557062,descriptive paired normal approximation
pt_res_l19_w16384,pretrained_sae_on_instruction_model,residual_post,19,16384,subjective_self_report,deception_scrambled,48,0.1994801497782078,0.21110895344998495,0.011628803671777143,-0.00197534966942888,0.025232957012983163,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,deception_roleplay,deception_cue_ablated,48,0.4146134249256287,0.34213934490776116,-0.07247408001786754,-0.11086526130409508,-0.03408289873164,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,deception_roleplay,neutral_cue_transplant,46,0.07414328780655792,0.2877040095512122,0.21356072174465432,0.16566788931251672,0.26145355417679195,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,deception_roleplay,subjective_cue_transplant,45,0.22330086247708048,0.3410303809007688,0.11772951842368834,0.06986616736785835,0.16559286947951835,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,deception_roleplay,deception_scrambled,48,0.4146134249256287,0.4066513493169785,-0.007962075608650213,-0.011983291004332645,-0.003940860212967779,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,hedging_refusal,deception_cue_ablated,48,0.10012684050447679,0.021483536802727642,-0.07864330370174914,-0.10250973284765148,-0.0547768745558468,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,hedging_refusal,neutral_cue_transplant,46,0.015957878818790593,0.13039878943409638,0.11444091061530579,0.08769127151284953,0.14119054971776204,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,hedging_refusal,subjective_cue_transplant,45,0.06794687940258619,0.2725493699311807,0.2046024905285945,0.17622569615683073,0.23297928490035827,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,hedging_refusal,deception_scrambled,48,0.10012684050447679,0.0029473145462032284,-0.09717952595827356,-0.12060343826249734,-0.07375561365404978,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,subjective_self_report,deception_cue_ablated,48,0.002415248881352869,0.0025097028631163266,9.44539817634571e-05,-0.0013669827058539366,0.001555890669380851,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,subjective_self_report,neutral_cue_transplant,46,0.006264844940122181,0.01208474156014235,0.005819896620020169,-0.0014597777088984302,0.013099570948938767,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,subjective_self_report,subjective_cue_transplant,45,0.2212316981325531,0.3682219362122589,0.1469902380797058,0.1237088603346325,0.17027161582477907,descriptive paired normal approximation
pt_res_l1_w16384,pretrained_sae_on_instruction_model,residual_post,1,16384,subjective_self_report,deception_scrambled,48,0.002415248881352869,0.0021346446261836815,-0.00028060425516918786,-0.0006523715288795234,9.116301854114768e-05,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,deception_roleplay,deception_cue_ablated,48,0.5008879700152206,0.4505270725482437,-0.05036089746697689,-0.07070588975264258,-0.0300159051813112,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,deception_roleplay,neutral_cue_transplant,46,0.16316437367251152,0.4010207446288553,0.2378563709563438,0.1957377694668522,0.27997497244583536,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,deception_roleplay,subjective_cue_transplant,45,0.22482989893310568,0.41094481971880065,0.186114920785695,0.14662618345395084,0.22560365811743915,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,deception_roleplay,deception_scrambled,48,0.5008879700152206,0.3945018296871841,-0.10638614032803648,-0.12536093027346443,-0.08741135038260853,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,hedging_refusal,deception_cue_ablated,48,0.16804300376619177,0.12472690230473044,-0.04331610146146132,-0.0684681361099201,-0.018164066813002547,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,hedging_refusal,neutral_cue_transplant,46,0.021305862360743524,0.2347591721526717,0.21345330979192817,0.17576288642790117,0.2511437331559552,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,hedging_refusal,subjective_cue_transplant,45,0.12137609282117862,0.3877421037087465,0.2663660108875679,0.22376645282281793,0.30896556895231786,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,hedging_refusal,deception_scrambled,48,0.16804300376619177,0.0748943575689556,-0.09314864619723616,-0.11893873911654786,-0.06735855327792446,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,subjective_self_report,deception_cue_ablated,48,0.3385734345158662,0.3375760990490427,-0.000997335466823487,-0.004894166736189115,0.0028994958025421406,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,subjective_self_report,neutral_cue_transplant,46,0.2874798710126514,0.327864008720246,0.0403841377075946,0.02808143102699508,0.052686844388194126,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,subjective_self_report,subjective_cue_transplant,45,0.5359322914767639,0.6411913480850766,0.10525905660831265,0.08554485218657293,0.12497326103005238,descriptive paired normal approximation
pt_res_l20_w16384,pretrained_sae_on_instruction_model,residual_post,20,16384,subjective_self_report,deception_scrambled,48,0.3385734345158662,0.3106903144985272,-0.02788312001733897,-0.035301420073877314,-0.02046481996080063,descriptive paired normal approximation
pt_res_l21_w16384,pretrained_sae_on_instruction_model,residual_post,21,16384,deception_roleplay,deception_cue_ablated,48,0.516906739202842,0.4985263034464768,-0.018380435756365176,-0.03926844958846028,0.002507578075729929,descriptive paired normal approximation
pt_res_l21_w16384,pretrained_sae_on_instruction_model,residual_post,21,16384,deception_roleplay,neutral_cue_transplant,46,0.163698689889678,0.40356362738595347,0.23986493749627547,0.19944568032066634,0.2802841946718846,descriptive paired normal approximation
pt_res_l21_w16384,pretrained_sae_on_instruction_model,residual_post,21,16384,deception_roleplay,subjective_cue_transplant,45,0.24161915685512012,0.4402406131254231,0.19862145627030303,0.1546616857862786,0.24258122675432747,descriptive paired normal approximation
pt_res_l21_w16384,pretrained_sae_on_instruction_model,residual_post,21,16384,deception_roleplay,deception_scrambled,48,0.516906739202842,0.42434356708530757,-0.09256317211753441,-0.10934246325193057,-0.07578388098313825,descriptive paired normal approximation
pt_res_l21_w16384,pretrained_sae_on_instruction_model,residual_post,21,16384,hedging_refusal,deception_cue_ablated,48,0.23250731685922643,0.16175923376327106,-0.07074808309595537,-0.09670018470484497,-0.044795981487065775,descriptive paired normal approximation
pt_res_l21_w16384,pretrained_sae_on_instruction_model,residual_post,21,16384,hedging_refusal,neutral_cue_transplant,46,0.1261918929068745,0.2930975466723677,0.1669056537654932,0.1356774071896318,0.1981339003413546,descriptive paired normal approximation
pt_res_l21_w16384,pretrained_sae_on_instruction_model,residual_post,21,16384,hedging_refusal,subjective_cue_transplant,45,0.22584660373867713,0.43672554421128296,0.21087894047260586,0.17412982217100892,0.2476280587742028,descriptive paired normal approximation
pt_res_l21_w16384,pretrained_sae_on_instruction_model,residual_post,21,16384,hedging_refusal,deception_scrambled,48,0.23250731685922643,0.123375085447211,-0.10913223141201543,-0.13180527342834614,-0.08645918939568471,descriptive paired normal approximation
pt_res_l21_w16384,pretrained_sae_on_instruction_model,residual_post,21,16384,subjective_self_report,deception_cue_ablated,48,0.4667080738772296,0.4701977070192458,0.00348963314201617,-0.009096236753867755,0.016075503037900094,descriptive paired normal approximation
